2009/9/7,-278,16818
2009/9/8,-1038,15760
2009/9/9,-1680,13876
2009/9/10,-7440,5252
2009/9/11,-605,4790
2009/9/14,285,4875
2009/9/15,297,5139
2009/9/16,3401,5721
2009/9/17,-1921,3436
2009/9/18,1687,5109
2009/9/21,307,5462
2009/9/22,-257,5199
2009/9/23,-520,4233
2009/9/24,214,3890
2009/9/25,936,5131
2009/9/28,-1964,2898
2009/9/29,1710,5036
2009/9/30,1090,6403
